date,url
2026-04-20,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-20/20260420PM-20260420-140658_frame_0014.jpg
2026-04-20,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-20/20260420PM-20260420-120653_frame_0028.jpg
2026-04-20,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-20/20260420PM-20260420-204155_frame_0025.jpg
2026-04-20,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-20/20260420PM-20260420-154155_frame_0011.jpg
2026-04-20,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-20/20260420PM-20260420-181153_frame_0022.jpg
2026-04-20,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-20/20260420PM-20260420-144655_frame_0005.jpg
2026-04-20,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-20/20260420PM-20260420-210155_frame_0007.jpg
2026-04-20,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-20/20260420PM-20260420-190658_frame_0016.jpg
2026-04-20,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-20/20260420AM-20260420-115653_frame_0011.jpg
2026-04-20,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-20/20260420PM-20260420-125158_frame_0008.jpg
2026-04-20,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-20/20260420PM-20260420-144655_frame_0003.jpg
2026-04-20,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-20/20260420PM-20260420-213658_frame_0029.jpg
2026-04-20,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-20/20260420PM-20260420-180155_frame_0001.jpg
2026-04-20,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-20/20260420PM-20260420-181153_frame_0029.jpg
2026-04-20,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-20/20260420PM-20260420-131155_frame_0024.jpg
2026-04-20,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-20/20260420PM-20260420-143655_frame_0019.jpg
2026-04-20,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-20/20260420PM-20260420-145655_frame_0014.jpg
2026-04-20,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-20/20260420PM-20260420-143655_frame_0004.jpg
2026-04-20,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-20/20260420PM-20260420-190658_frame_0005.jpg
2026-04-20,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-20/20260420PM-20260420-203155_frame_0029.jpg
2026-04-20,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-20/20260420PM-20260420-121653_frame_0003.jpg
2026-04-20,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-20/20260420PM-20260420-180155_frame_0009.jpg
2026-04-21,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-21/20260421PM-20260421-192655_frame_0006.jpg
2026-04-21,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-21/20260421AM-20260421-114655_frame_0027.jpg
2026-04-21,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-21/20260421PM-20260421-204155_frame_0001.jpg
2026-04-21,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-21/20260421PM-20260421-182155_frame_0005.jpg
2026-04-21,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-21/20260421PM-20260421-134153_frame_0023.jpg
2026-04-21,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-21/20260421PM-20260421-132153_frame_0001.jpg
2026-04-21,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-21/20260421PM-20260421-183153_frame_0023.jpg
2026-04-21,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-21/20260421PM-20260421-145653_frame_0017.jpg
2026-04-21,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-21/20260421PM-20260421-194655_frame_0029.jpg
2026-04-21,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-21/20260421PM-20260421-134153_frame_0029.jpg
2026-04-21,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-21/20260421PM-20260421-202158_frame_0025.jpg
2026-04-21,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-21/20260421PM-20260421-130155_frame_0030.jpg
2026-04-21,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-21/20260421PM-20260421-192655_frame_0005.jpg
2026-04-21,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-21/20260421AM-20260421-115655_frame_0012.jpg
2026-04-21,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-21/20260421PM-20260421-152159_frame_0011.jpg
